CustomerId,total_amount,avg_amount,transaction_count,std_amount,ProductCategory_data_bundles,ProductCategory_financial_services,ProductCategory_movies,ProductCategory_other,ProductCategory_ticket,ProductCategory_transport,ProductCategory_tv,ProductCategory_utility_bill,ChannelId_ChannelId_2,ChannelId_ChannelId_3,ChannelId_ChannelId_5,ProviderId_ProviderId_2,ProviderId_ProviderId_3,ProviderId_ProviderId_4,ProviderId_ProviderId_5,ProviderId_ProviderId_6,is_high_risk
CustomerId_1071,241710,34530.0,7,56701.49292567172,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0
CustomerId_1073,1000,1000.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CustomerId_1074,268700,5841.304347826087,46,3266.4337391076338,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.1956521739130435,0.782608695652174,0.021739130434782608,0.0,0.13043478260869565,0.21739130434782608,0.1956521739130435,0.3695652173913043,0
CustomerId_1078,41000,6833.333333333333,6,3763.863263545405,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.5,0.0,0.16666666666666666,1
CustomerId_1079,20000,20000.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CustomerId_1080,5000,5000.0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CustomerId_1081,1500,750.0,2,353.5533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CustomerId_1082,31000,6200.0,5,3834.057902536163,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.4,0.2,0.4,1
CustomerId_1083,500,500.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CustomerId_1084,10000,10000.0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CustomerId_1085,5100,1275.0,4,914.2392101268318,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.25,1
CustomerId_1086,79354,2479.8125,32,4109.689670707038,0.0,0.5625,0.0,0.0,0.0,0.0,0.03125,0.0,0.34375,0.65625,0.0,0.0,0.0625,0.34375,0.125,0.40625,0
CustomerId_1087,62000,6888.888888888889,9,3257.470047615344,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0
CustomerId_1089,175729,1156.1118421052631,152,1667.8173528620698,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.40789473684210525,0.5921052631578947,0.0,0.0,0.0,0.40789473684210525,0.013157894736842105,0.47368421052631576,0
CustomerId_1091,3000,1500.0,2,707.1067811865476,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CustomerId_1092,97000,6062.5,16,3473.110997362451,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.25,0.1875,0.5625,0
CustomerId_1093,81340,1478.909090909091,55,1429.4027796241708,0.0,0.38181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.2545454545454545,0.5636363636363636,0.18181818181818182,0.0,0.0,0.43636363636363634,0.2727272727272727,0.09090909090909091,0
CustomerId_1094,46190,6598.571428571428,7,8212.6537095132,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0
CustomerId_1095,7125,647.7272727272727,11,582.2858560722716,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727,0
CustomerId_1096,2041334,2603.7423469387754,784,17805.854249027667,0.0,0.4846938775510204,0.0,0.0,0.0,0.0,0.002551020408163265,0.003826530612244898,0.4719387755102041,0.5242346938775511,0.003826530612244898,0.0,0.0,0.475765306122449,0.003826530612244898,0.5102040816326531,0
CustomerId_1098,20000,20000.0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1099,8220,913.3333333333334,9,551.4526271584895,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0
CustomerId_11,10000,10000.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CustomerId_1101,60000,6666.666666666667,9,5873.670062235366,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,1
CustomerId_1102,92000,6571.428571428572,14,3367.589544564382,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.5,0
CustomerId_1103,30000,30000.0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CustomerId_1104,84400,8440.0,10,5583.149250696739,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.5,0.0,0.0,0.4,0.5,0.0,0.1,0
CustomerId_1105,500,500.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CustomerId_1106,10000,10000.0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1108,112000,8000.0,14,4607.685886729827,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.14285714285714285,0.14285714285714285,0
CustomerId_1109,52200,6525.0,8,4241.546214025528,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.375,0.25,0.375,1
CustomerId_1111,2020,673.3333333333334,3,565.8032638058332,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1
CustomerId_1112,32000,5333.333333333333,6,4033.195589934446,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0
CustomerId_1113,42300,1839.1304347826087,23,2889.792243308533,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.6521739130434783,0.0,0.0,0.0,0.34782608695652173,0.08695652173913043,0.5652173913043478,1
CustomerId_1114,59075,1036.4035087719299,57,844.50204811663,0.017543859649122806,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.43859649122807015,0.5614035087719298,0.0,0.0,0.0,0.43859649122807015,0.543859649122807,0.017543859649122806,0
CustomerId_1116,8040,1005.0,8,748.3887454296157,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.375,0.0,0.25,0
CustomerId_1117,4000,4000.0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CustomerId_1118,142000,5916.666666666667,24,3670.28806672632,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.08333333333333333,0.3333333333333333,0.041666666666666664,0.375,0
CustomerId_1119,5550,792.8571428571429,7,376.8604642620522,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0
CustomerId_1120,2040,1020.0,2,1385.9292911256332,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1
CustomerId_1121,14781,2111.5714285714284,7,2044.351067139469,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0
CustomerId_1122,1850000,1850000.0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CustomerId_1123,1000,1000.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CustomerId_1124,41000,6833.333333333333,6,3763.863263545405,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.5,0.0,0.16666666666666666,0
CustomerId_1125,5000,5000.0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CustomerId_1127,95465,2580.135135135135,37,2865.8637263306673,0.02702702702702703,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.32432432432432434,0.6756756756756757,0.0,0.0,0.0,0.32432432432432434,0.08108108108108109,0.4594594594594595,0
CustomerId_1129,1000,500.0,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CustomerId_1130,6040,1510.0,4,1275.5652341870511,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1
CustomerId_1131,20170,1833.6363636363637,11,2058.4327665837072,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.5454545454545454,0.0,0.0,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0
CustomerId_1134,3620,402.22222222222223,9,402.8190591871795,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0
CustomerId_1135,75000,5357.142857142857,14,10394.337532871094,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.07142857142857142,0.42857142857142855,0.07142857142857142,0.42857142857142855,0
CustomerId_1137,161400,8070.0,20,5262.988944656729,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.1,0.1,1
CustomerId_1140,6250,2083.3333333333335,3,2553.592241007427,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1
CustomerId_1141,227335,4639.489795918367,49,3578.465139567806,0.0,0.46938775510204084,0.0,0.0,0.0,0.0,0.0,0.0,0.2653061224489796,0.7346938775510204,0.0,0.0,0.02040816326530612,0.2653061224489796,0.12244897959183673,0.5306122448979592,0
CustomerId_1145,9500,2375.0,4,1887.4586088176875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1
CustomerId_1146,41000,6833.333333333333,6,3763.863263545405,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.5,0.0,0.16666666666666666,1
CustomerId_1147,112000,6222.222222222223,18,3750.3812442369353,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0
CustomerId_1150,2000,1000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1153,3000,3000.0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CustomerId_1154,5725,636.1111111111111,9,823.5888604826506,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0
CustomerId_1156,1683725,4575.339673913043,368,7931.9292553984,0.0,0.4701086956521739,0.0,0.0,0.0,0.0,0.10326086956521739,0.035326086956521736,0.2907608695652174,0.7065217391304348,0.002717391304347826,0.0,0.0,0.29347826086956524,0.12228260869565218,0.5353260869565217,0
CustomerId_1158,51400,6425.0,8,4383.980578684823,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.125,1
CustomerId_1159,32000,6400.0,5,3781.5340802378078,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.4,0.2,0.4,0
CustomerId_1160,102000,6800.0,15,3325.9177036464043,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4,0.6,0.0,0.0,0.0,0.4,0.13333333333333333,0.26666666666666666,0
CustomerId_1161,2500,2500.0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CustomerId_1162,6735,962.1428571428571,7,882.4107940884504,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0
CustomerId_1163,102000,7285.714285714285,14,3148.3468538405855,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.07142857142857142,0.21428571428571427,0
CustomerId_1164,41000,6833.333333333333,6,3763.863263545405,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,1
CustomerId_1165,66000,13200.0,5,11777.09641634983,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.4,0.0,0.4,0
CustomerId_1169,2050,683.3333333333334,3,548.4827557301445,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0
CustomerId_1170,159334,8851.888888888889,18,14171.143458737004,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5,0.4444444444444444,0.5555555555555556,0.0,0.0,0.1111111111111111,0.4444444444444444,0.3888888888888889,0.05555555555555555,0
CustomerId_1171,7075,1179.1666666666667,6,855.9229910842836,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.5,0.0,0.16666666666666666,1
CustomerId_1172,248611,2959.654761904762,84,4357.574694336752,0.011904761904761904,0.5595238095238095,0.0,0.0,0.0,0.0,0.023809523809523808,0.05952380952380952,0.38095238095238093,0.6190476190476191,0.0,0.0,0.0,0.38095238095238093,0.0,0.42857142857142855,0
CustomerId_1174,1000,1000.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1175,9072498,37645.21991701245,241,359355.15093513543,0.004149377593360996,0.5269709543568465,0.0,0.0,0.0,0.004149377593360996,0.0,0.012448132780082987,0.3029045643153527,0.6431535269709544,0.05394190871369295,0.0,0.008298755186721992,0.35684647302904565,0.02074688796680498,0.4730290456431535,0
CustomerId_1177,28878,7219.5,4,12439.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CustomerId_1179,3100,1033.3333333333333,3,950.4384952922169,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0
CustomerId_1180,154554,2306.776119402985,67,3136.55997542229,0.014925373134328358,0.3880597014925373,0.0,0.0,0.0,0.0,0.04477611940298507,0.0,0.19402985074626866,0.8059701492537313,0.0,0.0,0.0,0.19402985074626866,0.11940298507462686,0.6119402985074627,0
CustomerId_1182,22000,5500.0,4,3696.845502136473,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.25,0.25,0
CustomerId_1183,66965,3720.277777777778,18,4362.015343792033,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.3888888888888889,0
